measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Africa,Both,All Ages,Non-communicable diseases,Number,2014,185632773.4698103,209396281.60781884,164396800.40595183
DALYs (Disability-Adjusted Life Years),Africa,Both,All Ages,Non-communicable diseases,Percent,2014,0.3116569408097513,0.33359026326165253,0.29013088582300944
DALYs (Disability-Adjusted Life Years),Africa,Both,All Ages,Non-communicable diseases,Rate,2014,15899.710981410655,17935.089240520614,14080.819695065236
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Injuries,Number,2016,254704305.02818376,273372134.5939205,238403104.45398208
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Injuries,Percent,2016,0.10175214853126735,0.10543140108986294,0.09764033999460137
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Injuries,Rate,2016,3371.559624105234,3618.6685232914942,3155.7781528248884
DALYs (Disability-Adjusted Life Years),America,Both,All Ages,Non-communicable diseases,Number,2014,199076158.12329528,226701037.24599454,175117740.93076697
DALYs (Disability-Adjusted Life Years),America,Both,All Ages,Non-communicable diseases,Percent,2014,0.7433918174497197,0.7579757822959803,0.728642521052237
DALYs (Disability-Adjusted Life Years),America,Both,All Ages,Non-communicable diseases,Rate,2014,20440.724183830593,23277.1890829022,17980.723939048345
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Non-communicable diseases,Number,2016,1534043677.1304495,1728590725.0507026,1366794244.8409286
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Non-communicable diseases,Percent,2016,0.6120770389317299,0.6300423048400984,0.5950145767526243
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Non-communicable diseases,Rate,2016,20306.369469705816,22881.61833204527,18092.463297215036
DALYs (Disability-Adjusted Life Years),Asia,Both,All Ages,Injuries,Number,2012,150289984.30265722,160060429.66465044,140666801.52213222
DALYs (Disability-Adjusted Life Years),Asia,Both,All Ages,Injuries,Percent,2012,0.11071831102005678,0.11617901327260742,0.10475733472556778
DALYs (Disability-Adjusted Life Years),Asia,Both,All Ages,Injuries,Rate,2012,3515.1832340087426,3743.70748254491,3290.1033597585665
DALYs (Disability-Adjusted Life Years),Europe,Both,All Ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2012,17080652.459010594,18822658.91829392,15536202.121837705
DALYs (Disability-Adjusted Life Years),Europe,Both,All Ages,"Communicable, maternal, neonatal, and nutritional diseases",Percent,2012,0.06272679796896269,0.06684561267183431,0.058689962218691084
DALYs (Disability-Adjusted Life Years),Europe,Both,All Ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2012,2039.0407738097297,2246.996658823057,1854.668589071646
DALYs (Disability-Adjusted Life Years),Europe,Both,All Ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2013,16764992.21229805,18517147.26129311,15226675.712502336
DALYs (Disability-Adjusted Life Years),Europe,Both,All Ages,"Communicable, maternal, neonatal, and nutritional diseases",Percent,2013,0.06187584633901412,0.06603302850649667,0.057817797161770206
DALYs (Disability-Adjusted Life Years),Europe,Both,All Ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2013,1996.7798717457838,2205.468780735829,1813.560017881894
DALYs (Disability-Adjusted Life Years),Europe,Both,All Ages,Injuries,Number,2014,29690115.32486941,34052085.56086894,26252553.689140514
DALYs (Disability-Adjusted Life Years),Europe,Both,All Ages,Injuries,Percent,2014,0.10953540674920739,0.11550375399862091,0.10431253725904432
DALYs (Disability-Adjusted Life Years),Europe,Both,All Ages,Injuries,Rate,2014,3528.874356055675,4047.3245115794343,3120.296518922002
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Non-communicable diseases,Number,2017,1550896144.9587827,1748205907.2921345,1380117489.0307887
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Non-communicable diseases,Percent,2017,0.6201725248047767,0.6380223958922743,0.6033073110563011
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Non-communicable diseases,Rate,2017,20298.44964510546,22880.880640391548,18063.263260071726
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Injuries,Number,2017,252405616.37758544,271424808.1400661,236154016.11414066
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Injuries,Percent,2017,0.10105726189230958,0.10477812560651929,0.09694990762600512
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Injuries,Rate,2017,3303.536933040985,3552.4640501379054,3090.832626132876
DALYs (Disability-Adjusted Life Years),Africa,Both,All Ages,Injuries,Number,2014,42260037.70551721,45109643.78146294,39418258.29742344
DALYs (Disability-Adjusted Life Years),Africa,Both,All Ages,Injuries,Percent,2014,0.07102334951530997,0.07451110159728902,0.06710948533510037
DALYs (Disability-Adjusted Life Years),Africa,Both,All Ages,Injuries,Rate,2014,3619.6323150368485,3863.7051270275474,3376.2298682756714
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2013,792574944.3352915,835611469.662774,757860546.3217196
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,"Communicable, maternal, neonatal, and nutritional diseases",Percent,2013,0.3170640923777298,0.3336194248602871,0.3009763668048187
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2013,10860.75234254235,11450.487163969667,10385.05665945203
DALYs (Disability-Adjusted Life Years),America,Both,All Ages,Injuries,Number,2015,35553170.11559915,37912186.91953219,33608005.94630285
DALYs (Disability-Adjusted Life Years),America,Both,All Ages,Injuries,Percent,2015,0.13131083085892237,0.13948547836854006,0.12348924768139587
DALYs (Disability-Adjusted Life Years),America,Both,All Ages,Injuries,Rate,2015,3613.4184826018954,3853.1753001341826,3415.7232521012997
DALYs (Disability-Adjusted Life Years),Asia,Both,All Ages,Injuries,Number,2016,147218519.60495397,157365799.48002493,137501214.55902007
DALYs (Disability-Adjusted Life Years),Asia,Both,All Ages,Injuries,Percent,2016,0.1076486361049509,0.11289779637035505,0.10223150524355827
DALYs (Disability-Adjusted Life Years),Asia,Both,All Ages,Injuries,Rate,2016,3303.6653932314334,3531.375992744741,3085.603667832554
DALYs (Disability-Adjusted Life Years),America,Both,All Ages,Injuries,Number,2016,35722693.34235126,38179546.455429316,33684871.295062795
DALYs (Disability-Adjusted Life Years),America,Both,All Ages,Injuries,Percent,2016,0.12972072745350163,0.13766768753481862,0.12209709593547315
DALYs (Disability-Adjusted Life Years),America,Both,All Ages,Injuries,Rate,2016,3595.5531856043804,3842.839860005747,3390.4427398828598
DALYs (Disability-Adjusted Life Years),Africa,Both,All Ages,Injuries,Number,2016,41867922.15878202,44858509.65213097,38905247.06612986
DALYs (Disability-Adjusted Life Years),Africa,Both,All Ages,Injuries,Percent,2016,0.07236585352008344,0.07609468375038807,0.0686226948349764
DALYs (Disability-Adjusted Life Years),Africa,Both,All Ages,Injuries,Rate,2016,3411.6219611607326,3655.311006210267,3170.207367631497
DALYs (Disability-Adjusted Life Years),America,Both,All Ages,Non-communicable diseases,Number,2016,207608898.59544447,236146304.67875758,182823459.07994798
DALYs (Disability-Adjusted Life Years),America,Both,All Ages,Non-communicable diseases,Percent,2016,0.7523206152948837,0.7659356726129665,0.7382135675792677
DALYs (Disability-Adjusted Life Years),America,Both,All Ages,Non-communicable diseases,Rate,2016,20896.20817643351,23768.549306157198,18401.50921427842
DALYs (Disability-Adjusted Life Years),Africa,Both,All Ages,Non-communicable diseases,Number,2016,193898123.3125657,218927528.71983245,171617600.91076535
DALYs (Disability-Adjusted Life Years),Africa,Both,All Ages,Non-communicable diseases,Percent,2016,0.33478033351496933,0.357495578178318,0.3123856823691462
DALYs (Disability-Adjusted Life Years),Africa,Both,All Ages,Non-communicable diseases,Rate,2016,15799.854915471278,17839.38457826146,13984.318924842426
DALYs (Disability-Adjusted Life Years),Africa,Both,All Ages,Injuries,Number,2015,41003779.85281636,43964479.80620691,38118117.12262346
DALYs (Disability-Adjusted Life Years),Africa,Both,All Ages,Injuries,Percent,2015,0.06998305318001638,0.07364974927214767,0.06629225443150631
DALYs (Disability-Adjusted Life Years),Africa,Both,All Ages,Injuries,Rate,2015,3425.497565244198,3672.837457277624,3184.426359324319
DALYs (Disability-Adjusted Life Years),America,Both,All Ages,Injuries,Number,2017,36377235.98229764,38888516.96842241,34271440.051611036
DALYs (Disability-Adjusted Life Years),America,Both,All Ages,Injuries,Percent,2017,0.12995914020253024,0.13783988161761412,0.12221422636930154
DALYs (Disability-Adjusted Life Years),America,Both,All Ages,Injuries,Rate,2017,3627.298756109703,3877.7071819077823,3417.3226335775394
DALYs (Disability-Adjusted Life Years),Europe,Both,All Ages,Injuries,Number,2016,28948402.483763423,33347697.23729049,25496306.441771854
DALYs (Disability-Adjusted Life Years),Europe,Both,All Ages,Injuries,Percent,2016,0.106245134299872,0.11254302268271586,0.10096030685182576
DALYs (Disability-Adjusted Life Years),Europe,Both,All Ages,Injuries,Rate,2016,3425.281141616765,3945.821829971559,3016.8164783830803
DALYs (Disability-Adjusted Life Years),Asia,Both,All Ages,Injuries,Number,2017,144177394.5263072,154516974.9974154,134435041.9192658
DALYs (Disability-Adjusted Life Years),Asia,Both,All Ages,Injuries,Percent,2017,0.10569868959050695,0.1107890540808974,0.1005149893271102
DALYs (Disability-Adjusted Life Years),Asia,Both,All Ages,Injuries,Rate,2017,3203.3588912381333,3433.085521703447,2986.9015752498867
DALYs (Disability-Adjusted Life Years),Europe,Both,All Ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2017,15859922.680130921,17681962.644704964,14313699.340898005
DALYs (Disability-Adjusted Life Years),Europe,Both,All Ages,"Communicable, maternal, neonatal, and nutritional diseases",Percent,2017,0.05859357651840794,0.06276568607108352,0.0545756924789841
DALYs (Disability-Adjusted Life Years),Europe,Both,All Ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2017,1874.6252606075373,2089.988362453301,1691.863377795948
DALYs (Disability-Adjusted Life Years),America,Both,All Ages,Non-communicable diseases,Number,2017,211799338.12767246,241034230.80291325,186386660.16391084
DALYs (Disability-Adjusted Life Years),America,Both,All Ages,Non-communicable diseases,Percent,2017,0.7550954281771646,0.768685763457315,0.7416489283188685
DALYs (Disability-Adjusted Life Years),America,Both,All Ages,Non-communicable diseases,Rate,2017,21119.23720947972,24034.348458929955,18585.252076243472
DALYs (Disability-Adjusted Life Years),Africa,Both,All Ages,Non-communicable diseases,Number,2017,197220764.97414804,222740276.84457564,174716618.31736353
DALYs (Disability-Adjusted Life Years),Africa,Both,All Ages,Non-communicable diseases,Percent,2017,0.3435665265205173,0.3667309631986276,0.3206633982259004
DALYs (Disability-Adjusted Life Years),Africa,Both,All Ages,Non-communicable diseases,Rate,2017,15674.76630166422,17703.01309785697,13886.175532787964
DALYs (Disability-Adjusted Life Years),Europe,Both,All Ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2016,16395094.923079833,18214920.10622337,14857800.681122499
DALYs (Disability-Adjusted Life Years),Europe,Both,All Ages,"Communicable, maternal, neonatal, and nutritional diseases",Percent,2016,0.060248805180077684,0.06437297953346183,0.05613844121238934
DALYs (Disability-Adjusted Life Years),Europe,Both,All Ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2016,1939.9277554794223,2155.2561448217025,1758.0294631972872
DALYs (Disability-Adjusted Life Years),Africa,Both,All Ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2017,334095935.6899248,355584391.71164197,316399448.442415
DALYs (Disability-Adjusted Life Years),Africa,Both,All Ages,"Communicable, maternal, neonatal, and nutritional diseases",Percent,2017,0.5826819518896652,0.6064199168927242,0.5592374476465704
DALYs (Disability-Adjusted Life Years),Africa,Both,All Ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2017,26553.368834979756,28261.23426369442,25146.882545356762
DALYs (Disability-Adjusted Life Years),Europe,Both,All Ages,Injuries,Number,2017,28531854.309088793,32917920.70240137,25061887.98222909
DALYs (Disability-Adjusted Life Years),Europe,Both,All Ages,Injuries,Percent,2017,0.1052763513162219,0.11168297335552381,0.0998232935507344
DALYs (Disability-Adjusted Life Years),Europe,Both,All Ages,Injuries,Rate,2017,3372.4335167660697,3890.8616971194488,2962.2873476464706
DALYs (Disability-Adjusted Life Years),America,Both,All Ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2013,33823655.12911319,36743229.49895712,31378402.283925578
DALYs (Disability-Adjusted Life Years),America,Both,All Ages,"Communicable, maternal, neonatal, and nutritional diseases",Percent,2013,0.12784447555042147,0.13563998931159485,0.1201217296797436
DALYs (Disability-Adjusted Life Years),America,Both,All Ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2013,3509.823958748728,3812.783293968735,3256.0841725406185
DALYs (Disability-Adjusted Life Years),America,Both,All Ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2017,32187028.959151894,35076564.48538318,29625783.37608669
DALYs (Disability-Adjusted Life Years),America,Both,All Ages,"Communicable, maternal, neonatal, and nutritional diseases",Percent,2017,0.11494543162030518,0.12211406075913937,0.10806821161150912
DALYs (Disability-Adjusted Life Years),America,Both,All Ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2017,3209.478866487109,3497.6043476296027,2954.088299648416
DALYs (Disability-Adjusted Life Years),Asia,Both,All Ages,Non-communicable diseases,Number,2013,844355586.9125072,949224730.4682686,755641856.3403767
DALYs (Disability-Adjusted Life Years),Asia,Both,All Ages,Non-communicable diseases,Percent,2013,0.6220205385468384,0.6387785991240612,0.6049849057257951
DALYs (Disability-Adjusted Life Years),Asia,Both,All Ages,Non-communicable diseases,Rate,2013,19528.123366522956,21953.520443821766,17476.366142707066
DALYs (Disability-Adjusted Life Years),Asia,Both,All Ages,Non-communicable diseases,Number,2017,908203159.8218654,1021210855.4387398,810651967.6663069
DALYs (Disability-Adjusted Life Years),Asia,Both,All Ages,Non-communicable diseases,Percent,2017,0.6649145049901397,0.6794400677432808,0.6502003756432947
DALYs (Disability-Adjusted Life Years),Asia,Both,All Ages,Non-communicable diseases,Rate,2017,20178.618684464425,22689.4436839174,18011.209016887373
DALYs (Disability-Adjusted Life Years),Africa,Both,All Ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2014,367286256.24933934,387324269.0015017,350457950.1471998
